review_id,user_id,business_id,stars,date,text,useful,funny,cool
dOkByI5wOl_0NmgMQ-_Ipw,dyhTHLIf6eWBvU78Y3T06A,Wmrc1Yro_BLHGU3Usyqdhw,5,03-01-2011,"I suppose I should write a review here since my little Noodle-oo is currently serving as their spokes dog in the photos. 

We both love Scooby Do's. They treat my little butt-faced dog like a prince and are receptive to correcting anything about the cut that I perceive as being weird. Like that funny poofy pompadour. Mohawk it out, yo. Done. In like five seconds my little man was looking fabulous and bad ass. Not something easily accomplished with a prancing pup that literally chases butterflies through tall grasses. (He ended up looking like a little lamb as the cut grew out too. So adorable.)

The shampoo they use here is also amazing. Noodles usually smells like tacos (a combination of beef stank and corn chips) but after getting back from the Do's, he smelled like Christmas morning! Sugar and spice and everything nice instead of frogs and snails and puppy dog tails. He's got some gender identity issues to deal with. 

The pricing is also cheaper than some of the big name conglomerates out there. I'm talking to you Petsmart! I've taken my other pup to Smelly Dog before, but unless I need dog sitting play time after the cut, I'll go with Scooby's. They genuinely seem to like my little Noodle monster.",3,2,0
91kWeSufZpQzsqiy2ZJY7g,dyhTHLIf6eWBvU78Y3T06A,ZHQU79PMUGCX0fEoyCcWlw,5,12-08-2010,"Love, love, love A Taste of the Caribbean! The braised oxtails are heavenly, succulent and fall off the bone tender. They had me audibly moaning with delight the entire meal. The plantains and braised cabbage on the side were perfect sides, and the rice with pigeon peas was perfect for sopping up all that oxtail sauce. 

The jerk chicken was also fantastic, but since I was so busy hoarding my oxtails I didn't get to try much of it. The jerk was smoky, spicy, and highlighted the chicken instead of overpowering it. Same sides, so at least we didn't have to fight over those. 

Make sure to try the hibiscus flower drink (sorrel) with cloves floating in it. It accompanies the earthy, spicy flavor palate of the meat well and is very similar to the jicama offered up at Mexican joints.

The atmosphere of this place is wonderfully warm and inviting. The eclectic and bold paint decorating the walls is very reminiscent of the Caribbean, and the faux-rattan chairs help with the vibe too. There's also a couch against one side of the restaurant that is kind of out of place, but who am I to judge decor? Nothing in my house matches. 

In that respect it's kind of like being invited over to a friend's house for dinner and having her mom whoop up some of the most amazing ethnic food you never get at your Kraft mac n cheese house. It's clearly a family owned joint with all ages bumming around the kitchen. Kiddos bring out water, adolescents with hip hop ring tones take your order, and the matriarchs keep them all in line. It's energetic and engaging and utterly delicious. 

Next time I need leave room for the cassava or coconut cake! (Much harder to do than you may think. Trust me.)

Oh, they also have some interesting breakfast options like smoked fish and such. Don't worry, they also have regular old eggs on the menu. Check it out one morning for something outside of the norm!",3,0,1
RmCnS42FP--TBG2oKy9AaA,dyhTHLIf6eWBvU78Y3T06A,TsILQGwGyibOhwMJ3cX8-Q,5,22-06-2007,"I stumbled upon this little shoppe (I feel compelled to put the Old English spin on it since it's such a cutesy little store) when I was at my wits end. It was my father's birthday and I couldn't think of a thing to get the most unhelpful man ever. ""Whatta you want? Whatever. Like what? You don't have to get me anything."" Oh, but I do.

My beacon of hope was tucked away in a tiny little strip mall, sandwiched by a Dunkin' Donuts, a Japanese food mart and a liquor store, with a simple sign advertising, ""Irish Gifts."" Salvation! He's all about heraldry and Irish pride, but would the offerings be too chotchke to actually give anyone? Like leprechaun print boxers and Kiss Me I'm Irish ties he'd only wear one day during the year? 

Nope. This place is a class act. 

When I first entered the store I was shocked at how much stuff they had crammed onto the floor space. It would have been claustrophobic had they not utilized barriers (also decorated with stuff) that lead you into different areas of the store. The owners also run the place and immediately greeted me. 

I was pleasantly surprised at the wide variety of Irish themed offerings. They had everything from the goofy offerings I had imagined to beautiful jewelry, china and crystal ware. They even had a whole section of imported Irish food, including tea, sweets and refrigerated stuff like sausages. He ended up with some glassware with decorative pewter insignias ranging from Celtic knots to Claddagh rings. 

The people who own it are friendly and immediately helpful in finding anything you need, ordering what they don't have or calling the competition to see if they can secure that special something, something I appreciate. I've been frequenting the place since, snatching up Guinness themed merchandise for friends and fun Irish gifts for other members of my family. My dad even purchased his wedding rings from the place and a lovely Celtic cake topper of a man and woman with knot work circling it.

The prices are a wee bit steep, but they won't have your wallet crying out in protest. And for imported goods at a specialty shop, it's completely understandable. 

Don't forget to sign up for the Shamacus (shamrock-cactus! nyuk, nyuk!), a newsletter that arrives quarterly or so with all sorts of recipies, stories, and specials on their merchandise. You'll want to keep in the know about the Highland games and how to make some wicked shepard's pie.",7,5,6
KfSHUcyI2urHWGSYN1UDqQ,dyhTHLIf6eWBvU78Y3T06A,yvJqxVTO_qwRGLMtUrqzQw,4,08-01-2015,"Pizza is mega rad. I'm a sucker for chewy, bubbly crust like theirs. And you can't beat the lunch specials at less than five bucks for pizza and a drink! Salad bar is a little sketch sometimes at this location. I've seen too many young ones duck the sneeze guard and get crazy with the toppings.",2,0,0
BiXP2vkmeg1GwxABFRi0Hw,dyhTHLIf6eWBvU78Y3T06A,6tLL1P8k9drb7MJEVwmRhg,3,06-01-2011,"I just don't think I'm much of a brewery gal. Granted, the beer here blows Four Peaks out of the water, but I'd much rather have a nice cocktail than chew though a specialty brew. But if beer is your poison of choice, they've got just about everything. The happy hour is kind of weak here though, with like a buck off all drafts. Thoroughly meh.

You can peruse the coolers and grab a cold one or choose from 20+ drafts they have on the menu. No Bud Light here though. Sorry frat chumps. They used to have a ton of wine here as well (like, ages ago) but it has since been narrowed down to just four choices, none of which were calling my name this last go round. Their Orange Blossom wheat beer was a bit like drinking an orange creamsicle in beer form. Almost like a cider with floral notes, a light finish and a super creamy mouthfeel. (Oh yeah, bitches. I just went there.) The perfect beer for the novice drinker to enjoy. Their IPA was also pretty decent, but was more bitter than I care for, although it stayed far away from feeling like I was drinking a bottle of grassy perfume. Solid.

I thought they had deals on happy hour food (again, like a buck off) but last time I went it was no dice. At least the food's reasonably priced. Tasty rueben, craptastic hummus, crispy quesadilla. 

The acoustics in this place are kind of shitty, so go on an off time when it won't be packed, or run the risk of smiling and nodding amicably while hearing every other snippet of convo. The high top tables are also really uncomfortable for shorties like me to sit at, but c'est la vie. My biggest peeve about this place is the gigando assy television against the wall. For a place this small, a big ass mofo tv is just  not the way to go.",4,1,0
gf0oBQFItFkeCyRO1ML4wA,dyhTHLIf6eWBvU78Y3T06A,8kIQISyUcAxtGg-Kv6BwzQ,3,17-09-2007,"I am a geek. I don't know why, but I really like establishments with the word monkey in the name. Tickles me pink at an adolescent level, like nut shots and fireworks. So Uncle Monkey's Bar started off at an advantage. 

It's definitely a dive bar, so don't go in there expecting something fancy schmansy. It's got monkey in the bar name, people. That should pretty much tell you everything you need to know about what awaits you inside.

Cash only, cheap alcohol (11 bucks for three shots of Jameson, and one fifty well!), stiff drinks, pool tables, and a decent jukebox. Pretty much all you need to satisfy this little barfly. Admittedly, I was a little drunk on crappy bowling beer by the time we got here, but I had an absolute blast. There might also have been darts, but when I'm seeing double bull's-eyes it's unlikely I'm going to be getting many double bull's-eyes, so the option entered and left my brain pretty quick.

The stand out decorations were a painting of a tarted up cartooney monkey in the women's bathroom and two creepy mannequins, a flannel clad lumberjack and a tomahawk carrying ""chief."" Granted, it's probably not politically correct, but it's definitely perplexing and helps drive home the fact that Uncle Monkey's doesn't give a flying fuck about catering to anyone that doesn't fit the dive bar mold. It's dark, weathered, kinda dingy and it exists for the express purpose of getting' you loaded, and the patrons reflect this fact by looking a little frayed around the edges as well.

The one issue I had with the place is the fact that it's hidden away in the corner of a non-descript strip mall with no sign on the front, so if you don't know about this place, you're unlikely to be finding yourself sharing a drink with the yokels.",19,17,9
pcqlQdqIzlYnjtDA6SQvlA,dyhTHLIf6eWBvU78Y3T06A,Hr5h_LG9TMBLlFz_Oici0A,3,16-06-2007,"Caffe Boa is a hidden gem on Mill Avenue, for both eating, drinking and relaxing with friends. It's a little bit on the pricey side though, so take advantage of the happy hour and half-priced sangria Sundays.

It used to be a tiny, homey little cafe next to Long Wong's at 7th Street and Mill and has since been converted into a spacious, classy winery and Italian bistro at 4th Street and Mill.

Happy hour specials are only extended to the bar area, which is tiny in comparison to the rest of the area. There's the traditional happy hour from 5 to 7, and a reverse happy hour that begins after 10 pm. (Check which days this is available though, because I'm not sure it's daily.) Draft beers like Guiness and Harp are two bucks, wine by the glass is half off (3 to 6 bucks after the discount), as are their fancy pants cocktails (generally 5 bucks)--the espresso martini is decadent--and all appetizers aside from the huge cheese plate are half priced. One wonky thing about the tab for happy hour is that they take the discount off at the end, so just keep a running tab in your head of how much you owe if you're with a group to make things go a little smoother.

I'm in lust with the Shrimp Adriatico, which is an appetizer that has five big tiger shrimp swimming in garlic tomato sauce that's served with a loaf of bread for dipping. It's filling enough to serve as an entire meal, or to share among friends.

On Sundays, pitchers of sangria are half priced ($15 instead of $30) and are a refreshing way to relax with a group of friends in the afternoon. I prefer the white wine over the red because it compliments the freshly sliced apples and muddled citrus. Make sure to ask them to go easy on the cinnamon though, or you may end up with an overpowering flavor and chalky texture.

Dinner is always divine as well, but a little bit on the pricey side. The meals are huge though, so you're pretty much guaranteed leftovers or you can split an entre with another person for an extra 3 buck charge. The Voodoo Penne is a delicious Cajun flavored dish, Lucas' Meatballs are savory and filling, and the Pola Pola is some awesome artichoke ravioli. Everything is done well and I rarely encounter problems with the servers or bartenders.

It's a nice, mellow break from the hubbub of Mill Avenue.

***UPDATE***
I've been a little peeved lately at the happy hour, since it's only extended to the bar and the bar is so damn tiny. Now I understand that if I don't get there around 5 I have no chance of getting a seat. That's fine. But the damn Chase employees get there around 4:30 (before Happy Hour even starts, where's the logic in that?) and hog all the damn seats, leaving me with nothing but shattered hope and an empty glass. You better shape up, Caffe Boa, or I'm docking a star!
***UPDATE***
You've been docked a star Boa. You went and increased the prices of your entrees by three bucks at the very least. Fuck you and your scrumtious, mouth watering 19 dollar spaghetti and meatballs. They're fucking meatballs, Boa! Plus your half price on glasses of wine less than 10 bucks is a pretty useless deal now. Jeezy creezy.

This isn't goodbye though. I'll still chill with you on Sundays for the sangria, but I shall never indulge in the pola pola, voodoo penne or your shitty Willow Bakery bread again. Bastards.",7,5,4
U9mFmmO7-JORzNUl_V656Q,dyhTHLIf6eWBvU78Y3T06A,xm6OKOUnvpn58ejuY6-yQQ,2,03-01-2011,"I live a stone's throw from this Safeway and never end up here for groceries. Based on experience, if I cart my lazy ass down to the Fry's at Thomas and 44th, I end up spending about 1\/4 less on my shopping trip than I do at this Safeway. Everything is ridiculously expensive, even after the ""club card"" savings. 

I have no idea why. Is it because it's in Arcadia? Is it the added expense of upkeep involved in over-stocking the wine section, or the fancy olive bar, or the gourmand cheese selection? Or maybe it's the added cost of employing cashiers by not installing self-check out lanes. Do I really have to stand in line for ten minutes behind a suburbanite with 2.5 screaming childes just to buy a couple sticks of buttah? 

And I understand carding, but do you really have to whip out the book to copy down my info and then make me sign my name like three times because my 16-year old self's signature doesn't match my 27 year-old scrawl? Come on, now. That's excessive. I appreciate that you think I'm looking foxy young for my age, but I'd rather hit up the crack pipe-selling liquor paloozas along McDowell than deal with this nonsense.

Unless I am in desperate need of an ingredient *stat* or require something special like their amazing Mediterranean olive selection, I'm staying far, far away.",1,7,1
EY1z7DXVVPnMfGgmUArY3g,dyhTHLIf6eWBvU78Y3T06A,PNTyiqS7R-0c1ofxOfDijQ,5,06-08-2010,"Cafe Monarch is everything the five star reviews make it out to be and more. It's a must try for a unique brunch\/lunch\/dinner\/whatever experience in the valley! I'm reluctant to review this place since I don't want to wade through patrons on my way to another lovely Sunday brunch, but my taste buds will not be deterred. (Plus I have until September before they re-open, so there's plenty of buffer room.)

It's an impromptu fly-by-the-seat-of-whatever-the-chef-feels-like-whipping-up type place. The kind of place where you show up to breakfast and are asked one question: Sweet or savory? 

So whatever you do, leave those picky eater at home! When it comes to dinner, you don't want a wonderbread palate (""Um, I don't eat anything green..."") influencing the meal. Chef Christopher is a dynamo in the kitchen, and you need to leave that one man show plenty of room to create his masterpieces. No exaggeration, his dishes are crazy delicious masterpieces. It's like having your own personal top chef customizing something just for you.

The fact that this place is BYOB makes my heart smile. I love sharing a couple bottles of good wine or champagne among friends over dinner, and the fact that I don't have to pay a restaurant mark-up is ideal. He's also cool with you brining in some orange or cranberry juice for  DIY mimosas in the morning. There's a $10 corking fee, but considering the fact that a glass of wine is often more expensive than that, it's a screaming deal. 

Be forewarned that this is a dining experience rather than a quicky meal. A much more European approach to lingering and enjoying the food, drink and atmosphere. It will take you a couple hours to get through everything from initial seat and greet with the chef (who doubles as the waiter\/busser\/todos!) to your last scrumptious bite. Totally worth every minute of waiting. Also, you might not want to come here starvin marvin. And definitely don't invite anyone you can't stomach hanging out with for a couple hours. 

Let's wrap it up:
-Don't bring picky eaters.
-Don't come so hungry that you'd eat the ass end carpaccio out of fresh roadkill.
-Don't bring socially awkward schmoes that will suck all the fun out of the room because you've got to be around that for hours, man. Hours.
-Do BYOB, and don't be afraid to bring a mixer for mimosa fun.
-Do bring cash only, and tip very, very well. (He deserves it!)

I now set you forth upon the world with the knowledge necessary to enjoy all that Cafe Monarch has to offer. Use it wisely.",25,19,12
RC7dLK8ZVOXWFymHnS8_Og,dyhTHLIf6eWBvU78Y3T06A,eN8mkjt_q686hGKi-A9ceg,2,19-10-2007,"This place sucks.

Now I understand that's not the most helpful assessment, so I'll elaborate to save you from ending up at this crap hole should you think, ""Oh Erica, you must have just been cranky that day!"" Not so.

It all started when I had a craving for hummus earlier this week. I work too far from just about every hummus slinging place in Tempe but Byblos. So I decided to try something new, and was left with a sour taste in my mouth.

First off, the place is located in a shitty plaza of decaying shops (home to the Yucca Tap Lounge if that's any indication) and it's right next door to a Mexican food restaurant that I've never seen anyone enter or leave, so it looks like a front for some shady 'business' dealings. But my craving would not be deterred by a craptastic plaza, after all, Capistrano's is in the same plaza and it's delicious. Looks aren't everything. Hummus would be had.

We enter. It's empty and dumpy looking. The only people here have a mean age of 70. We significantly bring this average down. Waaaay down. We are escorted to a table and peruse the menu. The server (I assume it's the unfriendly server you had, Kelly B., because he looked like he had a stick up his ass that had been festering there for the past 60 years) took our drink orders and came back with two itsy bitsy little cups. Seriously? You're going to charge me 2.50 for six ounces of lemonade? We order. He frowns for the umpteenth time in our short interaction and waddles off to the kitchen. The food arrives.

The hummus was straight up GROSS, and the pita bread was shockingly similar to cardboard. The hummus tasted sour with a texture that was a combination between chalk and paste. If I can corner a five year old, I'm going to conduct a taste test between the two substances and see if there's any discernable difference. My money's on no. The presentation was nice, with pickles, tomatoes, olive oil and parsley, but if I wrap a piece of dried up dog shit in ribbons and bows, your gift would still be a piece of dried up dog shit. Maybe you could use it as a paper weight? 

The tomato soup that came along with lunch was pretty decent,and the gyro meat was well spiced. But the fact that my gyro was wrapped in the aforementioned cardboard pita bread was really unappetizing. It's like they took rock hard, stale pita bread, heated it in the microwave to make it pliable, molded it and let it cool in its rigid formation. 

So if you're 70 and your senses are slowly numbing, you might like this place. Other than that, stay away. It's unwelcoming and unappetizing. The antithesis of what a restaurant should be. Let it slowly decay along with the rest of the shops lining this creepy little plaza at the corner of Mill and Southern.",12,16,7
A3zyVsLLiYBnYb_h0ivcBg,dyhTHLIf6eWBvU78Y3T06A,vBV5IbpTgUKuu2HlneE2NA,3,11-08-2010,"It's alright. I don't get the crazed collegiate love for this tiny taco shop. Granted it's only been open for a month or so, but since it's their third location I doubt the menu will change any time in the future and that's really my gripe. 

Carne asada and al pastor pork. 

That's it. 

They'll serve it in just about any iteration of a ""tortilla + meat"" that Taco Bell has dreamed up six times over, but fact is you're stuck with either carne asada or al pastor.

Needless to say the meat should be mind blowing to carry such a limited menu. It was solid, but nothing to write home about. The al pastor tasted overly smoky and there was a strange tinge of sweetness underlying the pork flavor, while the carne asada was good but nothing a dozen other 'Bertos clones couldn't pound out. And I'm sorry, but $2.25 is pricey for one bitsy taco. I could almost get two tacos for the same price at my other taco dives.

The elote was also disappointing. I understand that it's ""America's corn"" and their spin on it, but there was zero chile or lime flavor to the corn. It was very tender but totally slathered in mayo and powdery cheese. I added some lime and chile spice with their dipping sauce, but it was still just so-so. 

I'm a taco fiend so I'm giving these guys the benefit of the doubt with three stars (when I really want to give them two). And even though I'm at ASU just about every day of the week, I can't say I see myself coming back.",2,1,1
R6P_f27mabxZ-UJS-iekEw,dyhTHLIf6eWBvU78Y3T06A,UBQRhqRMW4Sk7kSZvZ1iAQ,5,10-02-2008,"I awake, wild eyed in a cold sweat, visions of caramel creme macaroons soliciting me like high class tricks in a whorehouse, Croque Monsieurs their swanky pimps, demanding payment for service. Essence strikes again. The only way to vanquish these dreams is to lunch here on a regular basis. 

I've been here twice in the past week alone and I think I'm addicted. The atmosphere, product, service, and baked goods have seduced me with their simple elegance. The only gripe I possibly have about this place is the fact that the parking lot is the size of a matchbox, and with Sacks, Cafe Lalibella and Starbucks all occupying the same plaza, finding a place to park during the busy lunch rush is like simultaneously playing Tetris and Frogger.

The atmosphere at Essence is understated in its sophistication. Windows line the majority of the dining room, creating an inviting, open air feeling and the attached patio is charming. Strong earth toned colors and cute little origami flower bouquets grace the tables. Despite the small size of the establishment there are a variety of seating options for single patrons or small groups, and I've never seen people waiting for a table, even during their busiest Friday lunch rush.

A broad array of patrons frequent Essence including hipsters, young professionals, older adults in their power suits, and even a few elders. I haven't seen very many college kids, which may because the food isn't cheap and it's probably ""weirder"" than options on Mill's strip. But I dig the ""weird"" French inspired cuisine. It's decadent and I feel naughty eating it.

Everything I've eaten during lunch has been exceptional. The croque moniseur is far and away the best thing I've tried so far. A grilled sandwich with an egg washed top layer, thin sliced ham, creamy gruyere cheese and jalapenos. It's heavenly crunchy, just as the name suggests. The open face steak sandwich is tender delicious and smothered in buttery sauteed mushrooms with a sprinkle of bleu cheese crumbles as a savory accent. The layers of phyllo dough used in the spanakopita demonstrates some serious painstaking dedication to producing a good product, and the chopped Greek salad was phenomenal. Crispy cucumbers, bell peppers, kalmata olives, feta cheese and tomatoes that tasted like, well, actual tomatoes, for once. Something that you don't often find and an indication that Essence uses amazingly fresh organic product whenever possible. Even the side of potato salad with whole grain mustard was exceptional.

The offerings at their bakery are just as phenomenal as their lunch entrees. The caramel creme macaroon is seriously the most amazing sandwich cookie I've ever tasted, a perfect harmony between savory creme filling and sweet chewy wafers. The strawberry shortcake is amazingly fresh and light, if not a little hard to eat. And their white chocolate raspberry layer cake is the classiest Little Debbie-esque snack cake I've ever had the pleasure of tasting. One day I vow to pick up a box of ""Tasty little treats"" just so I can sample a cupcake and about three cookies without having to choose among all the desserts on display!

I highly recommend this place. Just don't be surprised if you develop an insatiable desire to consume Essence on a daily basis.",9,10,10
cO4Q77CS9glL0JT2UD5R3Q,dyhTHLIf6eWBvU78Y3T06A,PVTfzxu7of57zo1jZwEzkg,5,28-01-2008,"This was a great end to a dreary rainy gloomy draining no good very bad day! 

A bottle (or two or five) of wine shared among friends, great food for us to nosh, and Thomas the quintessential host to keep the good times rolling.

And chilled Patron with fresh fruit? Why we must have left too early!",5,5,6
aSX8dPbiBNoMFEcChUB-og,dyhTHLIf6eWBvU78Y3T06A,WEoivlVObGE03PiWvVvXYA,1,03-01-2011,"I don't know how I ended up at this place. I blame in on serious hunger-starved delusions that the Caddy Ranch may have changed for the better since my last visit.  

The food is mediocre and kind of overpriced for the fare. If you're looking to Caddy it up on the cheap, check out the lunch specials on the weekend or the happy hour deals during the week. If you discount the tchotchke TGI-Chili-Bee's atmosphere, it can be a pretty decent happy hour or football destination if that's your bag.

The appetizer sampler is on par for bar food and a pretty good deal for the price. The sliders are disappointing in terms of size and flavor, but the fries they come with are pretty tasty. Onion rings are grease-heavy and came out cold. Whatevs. The food really isn't the issue I have with this place. It's probably a two stars for the food alone, ""Meh. I've experienced better.""

What pushes this into the dud pile: Crap wait staff that doesn't seem to give a flying rats ass about your table. Straight up grody cocktail combinations that left us feeling like we were about to go into a sugar coma. The seedy vibe at the nightclub coupled with a cover to get in. And the fact that the mechanical bull is like, never on. The night life is really a little slice of the West Side in Tempe. As a reformed G-town resident, I really need to keep away or risk slipping back into my trash person ways.

Nyet. Nyet. Nyet. Three strikes and you're out, Caddy.",3,6,3
hNpIeD2Tfl9TtUZ5e1dG3Q,dyhTHLIf6eWBvU78Y3T06A,5aRyuqJZSGp1fNXHQHMLjg,3,29-12-2009,"I used to be a hardcore Mamma Mia groupie, now I'm just sort of lukewarm and meh about the place. 

The wings have always sucked with a weird cloying sweetness that shouldn't be present in a vinegar dominant sauce, and they're always soggy, which is kind of a big bummer. But it's the pizza that's the big star here and I don't know if it's just me but it seems like there's been a slow but noticeable decline in its quality. Less toppings, burnt crust more often than not, cheese that seems to congeal in the five minutes it takes to go from box to mouth. They used to have a lot more hot sandwich and a drink specials too. Chicken parm, cordon bleu, meatball subs, all delicious! Just not offered with as much regularity or in as plentiful a portion as they used to be. 

Plus, and this might be a personal beef, but the drink that came with the two slices special has been scaled back to a much smaller cup. Have the extra couple gulps of soda per transaction really translated to that much of an increase in syrup costs? Is an extra six ounces of drink really hurting business?

One last point and I'll end this sigh-inducing session. The service at Mamma Mia's is really pretty crappy now. Granted it was never the friendliest pizza joint (I seriously don't get the love expressed in all these reviews, as I've never seen it), but I'm just as happy with a terse and professional transaction as I am a chatty one. Now I'm lucky to get so much as acknowledgment upon approaching the counter. Usually just a blank stare from the cashier as they wait for you to speak up, followed by the price of whatever you wanted. No ""Thanks."" No ""It'll be just a minute."" Nada. I'm pretty sure that the scowls on the counter gals are fast becoming fixed.

Don't get me wrong, I'm still going to stop by for a quick couple of slices now and then. I just don't get as excited as I used to. I used to be a super groupie! Mamma Mia! Sad days.",6,2,4
MbA9Vxm0CxPxIWKuJsHT1g,dyhTHLIf6eWBvU78Y3T06A,_XN-GwzZwAyIqLKJsl2htg,3,18-08-2014,"Half hits, half misses. (And we tried a LOT of stuff.)

Hits: 
-Soft shell crab roll. Beautiful presentation, wonderful flavor. The aioli was really nice, and the crab was fried to perfection. 
-Bacon wrapped medjool dates. YES. MORE OF THESE. ALWAYS.
-Wild mushroom tacos. So good you won't miss meat. I echo the concerns of others that they are too small for the price...but I'm willing to pay whatever you demand for more.
-Miso eggplant. Delicate and creamy. Will make a believer even out of the most ardent eggplant hater. Perfect.
-Green magic mojito. This blended drink danced on my taste buds, but if you don't like your drinks herbaceous, go for something else.

Neither here nor there: 
-Guacamole with dried fruit. Decent guac but too much lime, needed more salt and a bit of heat, tomato, or onion flavor. At 11 bucks, it should really come with a couple extra chips instead of making you shell out for more.
-Rollo Chingon. Too much guac on top, but the adobo shrimp sushi was tasty and the roll was stunning to look at. Just take some of that extra avocado topping and smear it on your lotus root chip. 
-Coconut cocktail. Serviceable, but needed something to put it over the top. Couldn't really taste the lemongrass or lime. 
-Valet. You gotta. Ain't no way around it.

Misses: 
-Crispy pork belly roll. So aggressively salty. Could taste hardly anything it was so salty. Should have listened to some of the other reviewers on here and avoided it. 
-Korean beef taco. Salt lick central. So salty you couldn't taste anything else. Really a bummer. Also not traditional Korean beef like you'd get a Korean BBQ, but shredded.
-Head on giant shrimp. Shrimp is singular in this case. And dramatically overcooked. Inconsistent seasoning, with one bite rubbery shrimp and the next almost pure salt rub. The pureed garlic and halved cherry tomatoes were pretty insipid too. Don't waste your 14 bucks on one nasty shrimp.  
-Nightclub atmosphere. So necessarily loud.",4,1,0
BqHyNsSAl-S5KY4dq-hdJA,dyhTHLIf6eWBvU78Y3T06A,ygZSfAsnlztdeWZOlJA2Ug,5,08-01-2015,"Barro's is what Digiorno wishes it could be with that rising crust crap. I swear, if I could eat Barro's every day without my arteries protesting, I would. (And could, because it's cheaper compared to other pricier options like Venezia's and Spinato's.)

The cheese is high quality, salty, melty, and they don't skimp. The crust is chewy and thick and awesome with some of those rad mega crust bubbles near the edge. The toppings are always high quality and generous. The wings are thick and juicy, deep fried to a crisp and then smothered in the perfect amount of sauce. And they deliver to me three miles away, which makes me super happy.",1,0,0
Twlk47KHITHfnTEvUYoRug,dyhTHLIf6eWBvU78Y3T06A,Qng9lEqWA9uTtm6oq2rZuw,3,24-07-2009,"Attention all business owners:  Playing KYOT in your establishment may result in the automatic deduction of one star.  The aural assault of elevator music redux is an offensive to every fiber of my being.  It penetrates my ear balls and leaves me with a slight tic.  I am not the only person suffering from this affliction.  Consider yourself warned.

Other than blaring tunes to haunt my soul, the Chicago Gyro place is a rock solid choice for a mash up of Mediterranean and Chicago dawgs.  The menu is gimungous and really pretty intimidating.  Luckily I can keep chipping away at it by ordering something different each time, because the food really is pretty inexpensive.  It'll run you about six bucks for a gyro meal deal that comes with fries and a drink, and around eight for the gyro plate that comes with hummus and other deliciousness.  

My only beef, aside from the irrational hatred of Kaaay-Whhhy-Oooooh-Teeee smoooooth jaaaazz, is that the gyros are a little on the dry side and underdressed for my liking.  They are very generous with the meat here and the pitas are top notch, but they only slap, like, a single tomato slice down, and then load that madre up with onions and a tiny squirt of sauce along the bottom.  Now I appreciate a well packed gyro.  By all means, meat it up, but squirt a little of that shit on the top and side of the pita to lubricate my meat hole. (Don't go there.)  Cucumbers would also be a pleasant addition, sirs and madams. (Again, don't go there.)

Anyhoodle, I'm doling out a solid three stars.  You fill my tummy and leave me quite satisfied.",6,5,4
OoSSpsUKNkD5ZjMkHylgPQ,dyhTHLIf6eWBvU78Y3T06A,Dh1THmsiHfz_1J37Q3sdgg,5,06-02-2008,"I've got some spunky glasses that try to go on adventures without me. I turn my head too quick, they take that as a cue to flap their little arms and fly off my head. I bend down to tie my shoe, they hurry to the tip of my nose for a better view. I fall asleep in them, and I'm not sure what kind of antics they get into, but I usually find them in disarray on the ground or tangled in the blankets. Maybe they just wanted to cuddle, but I'm pretty sure they're conspiring to elope to Vegas without me. 

But they're creatures of habit, so it's not too often they pull a fast one on me. (Although every time they do I'm sure they giggle their lenses off as I grope for them like a blind mole-like critter.) They recently hatched a new plan, easily the most devious of the bunch. Instead of working as a team they decided to take their chances solo and rendezvous at a meeting point. That meeting point happened to be my bathroom counter.

I set them down and *plop* what was once one piece was then two. I was so shocked that I conceded a good couple of days to them. Especially since they were willing to go to such extremes to get away from me! While they gloated over their victory I was stuck with my highly unflattering, scratched and cruddy Harry Potter glasses.

After a brief hiatus they agreed to reconcile for the sake of my nose (and my ego). So off to All-American Eyeglass Repair we went! We showed up and were promptly greeted by a young man at the counter. My glasses warmed to him immediately and I could practically hear them purring with contentment. It was an ocular spa day. 

He took my wily little friends into the back (gave 'em a quick massage), popped in a new screw (the happy ending on that massage), then tightened and re-bent (lil chiropractic work) them back into shape. 

Total cost: zero dollars and zero cents. 

My glasses must have sweet talked him while they were in the back because his only requirement was that we come back to him for all our glasses repair needs. Seeing how this is the first time in years these glasses have sat quietly in one place for longer than thirty minutes, I'm pretty sure they've put the revolution on the back burner. But the next time they start conniving, it's off to All-American Eyeglass Repair for a visit to my favorite lens masseuse!",8,17,9
8YZhCyaTWy3nf_-iDJjlRg,dyhTHLIf6eWBvU78Y3T06A,jZ8ogksrNzUmREJggc1YOQ,4,04-01-2011,"Only ever eaten in the bar during happy hour, so this review is not for old school steak house fare with all the fixins. 

That's cool though because I can't bring myself to eat a ginormous hunk o' muscle very often anyway. I can go years without ending up in a steakhouse and when I do it's generally a meh experience regardless of how orgasmic people tell me the slice of cow is supposed to be. 

Saloon 1889 on the other hand is right up my alley. Hey, we all have our vices. 

The atmosphere is pure Arizona. It's the perfect combination between the slightly nauseating Rawhide's folksy old-Zona and the Rat Pack old school Arizona exemplified by Durant's, with maybe a dash of Monti's La Casa Mediocre tossed in for good measure. 

The bar is a massive antique-looking dark wood relic from another era, with ornate pillars and a huge gilded mirror along one side. The bartenders also look like they could whip you up a classic cocktail, the stuff with bitters, or a girly sugar bomb. They got skills. 

The happy hour is really where's it's at here. Free sliders, chips and salsa. Couple bucks off the bar bites, which are substantial meal replacements. Cheap wine, well, beer, all delivered with a smile.",6,1,3
